run,t_end_days,a_au_before,ecc_before,obliquity_deg_before,lon_perihelion_deg_before,a_au_after,ecc_after,obliquity_deg_after,lon_perihelion_deg_after,days_per_year_after,bound_after
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om180__om270,112420.0,0.999814024702388,0.017167649604322068,23.457328703109148,282.29061826440216,0.9952566737771483,0.18292059646770534,28.861231768064943,157.77718070523733,362.660652046868,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om180__om90,112420.0,0.9998140247023924,0.017167649604326537,23.457328703108953,282.2906182643847,1.081813964660798,0.051569856686553874,23.01131563622403,166.085401831544,410.9856565868619,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om270__om0,112420.0,0.9998140247023849,0.017167649604329167,23.457328703109116,282.2906182643947,1.1210749057157277,0.08987308948132533,26.592203359175926,20.210900345815357,433.560528911378,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om270__om180,112420.0,0.9998140247023833,0.017167649604318783,23.45732870310892,282.29061826441983,0.9412098153109284,0.30544515188102833,25.77843810498793,169.33882118996124,333.5242848713097,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om270__om270,112420.0,0.9998140247023858,0.017167649604328903,23.457328703109116,282.2906182643926,0.8933719610863349,0.05576032770162521,29.992112385094988,267.6192113126121,308.42265193205367,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om270__om90,112420.0,0.999814024702386,0.017167649604320316,23.45732870310905,282.2906182644088,1.1727884753204865,0.08065598513376446,24.124593625963417,169.38279214667313,463.90315353975376,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om90__om0,112420.0,0.999814024702396,0.017167649604330523,23.45732870310905,282.29061826437055,1.2465930161880376,0.3486696378237016,25.07784895299068,161.02503103276925,508.3757482420899,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om90__om180,112420.0,0.9998140247023765,0.017167649604321645,23.45732870310892,282.2906182644276,1.1331262724958469,0.1169953202676382,18.49126238306263,30.09301581630381,440.5703377534183,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om90__om270,112420.0,0.9998140247023882,0.017167649604322,23.457328703109148,282.2906182644011,1.2213455575072458,0.09249245237644908,22.350655212986428,65.43583436941748,493.00988368197096,True
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om90__om90,112420.0,0.9998140247023898,0.017167649604324514,23.457328703108985,282.29061826439397,0.7874263376455314,0.18007698320155752,20.97508781296091,244.1760085307929,255.21881958088628,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om0__om0,112420.0,0.9998140247023773,0.0171676496043303,23.45732870310913,282.29061826440665,1.4850176195995215,0.2622463230582087,26.021601664130255,93.34051747859068,660.9904733556668,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om0__om180,112420.0,0.9998140247023889,0.017167649604322953,23.457328703109,282.29061826439914,0.7836171305664789,0.2617397128050055,20.4018810423579,249.16973779244506,253.36911390729801,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om0__om270,112420.0,0.9998140247023889,0.017167649604323047,23.457328703109,282.2906182643998,1.100668803249636,0.036118451375451485,25.804720186410957,69.60502767176855,421.77688615292715,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om0__om90,112420.0,0.9998140247023902,0.017167649604324674,23.45732870310913,282.29061826439136,1.0050844265356893,0.2539988550035244,21.957235554118373,201.32319051532318,368.0455796163832,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om180__om0,112420.0,0.9998140247024035,0.01716764960431945,23.457328703109116,282.290618264377,0.8645203853524585,0.2321487638519987,24.68168020066499,253.158804727825,293.60310755100215,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om180__om180,112420.0,0.9998140247023889,0.01716764960432306,23.457328703109,282.2906182643991,1.4755584488251072,0.3282580088548426,20.381701144999532,88.6069032913254,654.6850384703072,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om180__om270,112420.0,0.9998140247023889,0.017167649604322988,23.457328703109,282.2906182643999,0.9646814143347241,0.08277546403906776,29.470693924398955,179.4206182538335,346.07773322248954,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om180__om90,112420.0,0.9998140247023902,0.017167649604324868,23.457328703109116,282.29061826439124,1.0557343743139644,0.14656827449525323,23.042914333263294,197.18859024481822,396.2139696283615,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om270__om0,112420.0,0.999814024702386,0.017167649604328785,23.457328703109116,282.2906182643919,1.0998724157931443,0.10039202653151509,26.094106511847045,11.253154895711026,421.31920480458206,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om270__om180,112420.0,0.9998140247023789,0.017167649604323147,23.45732870310903,282.29061826441813,0.9577640835190414,0.28371274690576287,22.48903744810599,167.4858589882984,342.3620440120564,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om270__om270,112420.0,0.999814024702384,0.017167649604327147,23.45732870310897,282.29061826440113,1.0276707448583182,0.08984103074832663,30.409712528455607,48.707183657192765,380.5211324392204,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om270__om90,112420.0,0.9998140247023902,0.017167649604332844,23.45732870310905,282.2906182643749,0.9583094257796304,0.17074684273005888,23.648718205477106,268.4294696828359,342.6544924375264,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om90__om0,112420.0,0.9998140247023893,0.01716764960433318,23.457328703109063,282.2906182643781,1.1464609385971436,0.3005187118055326,26.888157152486112,175.9874830406496,448.37014165042973,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om90__om180,112420.0,0.9998140247023789,0.01716764960432332,23.45732870310903,282.2906182644191,1.101783189663961,0.12705576095685323,18.735791951528654,22.616155812507348,422.41759848223137,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om90__om270,112420.0,0.9998140247023798,0.017167649604322863,23.45732870310903,282.2906182644157,1.0695420782285254,0.045342192587440065,22.890934078627943,314.2918272504675,404.0123150612642,True
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om90__om90,112420.0,0.9998140247023898,0.017167649604332903,23.45732870310905,282.29061826437567,0.9208958098959945,0.13994097290531576,21.089234643145982,184.8342056256632,322.7851420566085,True
