run,a_au_before,ecc_before,obliquity_deg_before,lon_perihelion_deg_before,a_au_after,ecc_after,obliquity_deg_after,lon_perihelion_deg_after,bound_after,days_per_year_after
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om270__om270,1.523672895545177,0.09339861527194106,25.17660869960998,250.48632533677062,1.3359296085697534,0.16794718236277104,27.040160249628702,322.40188928586923,True,563.9885087718209
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om270__om90,1.5236706528947799,0.0933940243937748,25.176583572946043,250.48393429005947,-173.80911940249786,1.0080991773067272,33.83078916990268,172.64852530606063,False,
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om90__om0,1.5236756265374019,0.09339750603622372,25.176610075345494,250.48481971329656,1.0990178273063071,0.4916307287303984,19.457031220087153,262.17631933094356,True,420.82545162553663
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om90__om180,1.5236679463939635,0.09339516352585399,25.176581502168236,250.4854480413972,2.0878676322577014,0.16587701565001597,28.537266774088657,140.4012598203501,True,1101.9181453912424
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om90__om270,1.5236706528947799,0.0933940243937748,25.176583572946043,250.48393429005947,-173.80911940249786,1.0080991773067272,33.83078916990268,172.64852530606063,False,
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om90__om90,1.523672895545177,0.09339861527194106,25.17660869960998,250.48632533677062,1.3359296085697534,0.16794718236277104,27.040160249628702,322.40188928586923,True,563.9885087718209
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om0,1.5236797246885447,0.09339676079740876,25.17658611099538,250.48307165329936,-2.2735570901076763,1.4442174276575033,21.923194004533407,161.94955820051646,False,
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om180,1.523668851474841,0.09339739185282758,25.176599462112776,250.48666917620028,1.35659361370021,0.14766764303812036,24.507126591885477,319.8860453030274,True,577.124544395706
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om270,1.5236676816215275,0.0933950873824095,25.176586708385948,250.48549536282985,2.1106438736511017,0.1792424553388447,24.69667904674718,133.9213263527743,True,1119.9982255620178
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om90,1.5236677670693204,0.09339510140916639,25.176586621716456,250.48545623523472,1.050659626986774,0.6344168082244122,29.088080547072764,304.181491997004,True,393.3579742117696
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om0,1.5236706228184693,0.09339790392000384,25.176568361052208,250.48635138305428,1.269406475469784,0.2375899354619284,28.026243916472634,321.7504772178388,True,522.3913251700362
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om180,1.5236779533385678,0.0933962487120816,25.17661721205176,250.48338942813092,4.407060756649733,0.6815637547424745,24.37464446046163,181.84143996545114,True,3379.2354231481777
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om270,1.5236677724246246,0.09339510696874878,25.176587185816608,250.48545665300867,1.2969587111280605,0.30047255762090025,18.130946379063992,230.82695085276956,True,539.4908932193988
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om90,1.5236676762662242,0.09339508182282641,25.176586144285743,250.48549494505784,1.9054050351748666,0.10179265068931122,33.349598677670315,171.71729317744752,True,960.6735977948833
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om0,1.523669456719253,0.09339560284357386,25.176555427132794,250.4851780067885,2.056134432454769,0.1658015663118481,27.536594497460072,131.9554188983275,True,1076.8920013316426
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om180,1.5236753655191584,0.09339743327914812,25.176615101322948,250.48486746836494,1.1058182361265136,0.4620470042606113,18.182459095892355,260.33578833942914,True,424.7374093722969
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om270,1.523677832165064,0.09339620822371593,25.17661716844038,250.48343020823006,1.4889098243366925,0.04493870733231111,23.822631585584215,323.47333905918117,True,663.5864136764267
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om90,1.5236702860443534,0.09339391042091166,25.17658808770982,250.48401386287958,6.004229255288503,0.7576255819866147,35.412128047689926,196.70510723075108,True,5373.791248356873
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om0,1.5236771368674487,0.09339794535605953,25.176584000243793,250.48454968684445,1.1558237478882394,0.5043396018874712,19.464935614363686,260.423155564507,True,453.87087240897205
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om180,1.523667685376513,0.09339509076916425,25.176586528134067,250.4854957978837,2.259098534013517,0.2356902231830478,28.653141014872535,149.74567420540305,True,1240.2169226385859
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om270,1.5236702913996754,0.09339391598046995,25.176588651809297,250.48401428074357,-19.18017228046773,1.0857086469616601,33.951264919785366,159.02901865228438,False,
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om90,1.5236778268096889,0.09339620266417455,25.176616604340918,250.48342979035004,1.2210934254446424,0.26333713270968584,33.133247121199744,317.9544704083126,True,492.8539388441021
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om0,1.5236741845748827,0.09339511157874571,25.176603015060525,250.48368695132478,8.928768109765796,0.8532002611215279,16.216164412810237,185.7362545313159,True,9745.00818719639
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om180,1.523665060031494,0.09339623349266891,25.17658546512038,250.4869643279821,1.3000068788969188,0.20043956698248808,22.373091413549567,316.32931277179716,True,541.3939120811561
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om270,1.5236676862690635,0.0933950916957614,25.17658662215076,250.4854958675123,2.0435026585645417,0.15237283808108934,20.76881318071379,131.1008202892006,True,1066.9834986379094
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om90,1.523667798524743,0.09339513099566404,25.17658648037207,250.48545954185522,1.1404099569640498,0.44110814978529567,37.26390135517708,306.3557027219892,True,444.8221379095075
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om0,1.523665061816589,0.09339623534587155,25.176585653154014,250.4869644672089,1.2359453028788026,0.2892181306789447,26.50853267750427,322.03437737417113,True,501.8729276917748
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om180,1.523674182789766,0.09339510972556264,25.176602827027384,250.48368681203357,3.972835614315556,0.5539207101073045,21.040772620091314,196.56046585632242,True,2892.3163026188668
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om270,1.5236678003098443,0.09339513284885824,25.17658666840546,250.48545968111307,1.6333622126338447,0.18223275960207444,17.51032435187348,169.30636401235358,True,762.4627804168629
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om90,1.5236676844839625,0.09339508984256699,25.176586434117358,250.4854957282551,1.772214134751595,0.12757930340760137,37.61408162375856,234.37835971651236,True,861.7259796671746
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om0,1.5236691519659606,0.09339456918103264,25.176587714216392,250.48470797927558,2.149773511936179,0.22124636197027328,26.851335069670615,131.22238145867252,True,1151.287935308807
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om180,1.5236765642307382,0.09339681382848594,25.17661599143305,250.48416395951082,1.147270493135831,0.4355600114759012,16.79552382808997,263.0200238885243,True,448.8421441725665
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om270,1.523677857507795,0.09339621736937222,25.176617178719,250.4834221670927,1.7019233781857799,0.10004487949540188,23.02000478456859,124.2492296607009,True,810.970204431865
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om90,1.5236689460728912,0.09339448191780236,25.176587608568973,250.48476398201734,2.8524114614344986,0.464818382464876,41.69375392204661,214.11737273135526,True,1759.5967517937445
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om0,1.5236765660158604,0.09339681568167044,25.17661617946631,250.48416409878888,1.2527780644090338,0.4614039538013957,20.69077556815263,260.8230789724432,True,512.1605262597056
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om180,1.523669150180856,0.09339456732784271,25.176587526183127,250.48470784000222,2.3888352129195827,0.30362758256578093,27.805852885730694,152.82725066039114,True,1348.5721314401858
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om270,1.5236689478579952,0.0933944837709927,25.17658779660225,250.48476412128986,3.7022219194241566,0.6149318211526315,36.215656527319545,141.38113888374048,True,2601.8877955047897
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om90,1.52367785572267,0.09339621551619184,25.17661699068585,250.48342202779926,1.2441198957826998,0.25928123418351884,37.99881627917099,303.28443072591864,True,506.8602638305767
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om0,1.5236727207507876,0.09339467314495802,25.176597251928875,250.4838035510009,4.243299133574204,0.6116280739185881,29.684918843486432,170.35310081627998,True,3192.6430492541435
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om180,1.5236673955176359,0.0933969608286296,25.176593663635032,250.48678661420007,1.2498494563922053,0.2619480346374148,22.21812239376256,320.0398667497419,True,510.3656666536885
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om270,1.523669992087206,0.09339579130834273,25.176595150036515,250.48531499607515,1.886720569650475,0.10910766691839763,17.315308452709598,158.8473845863366,True,946.5776997322672
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om90,1.5236736452544508,0.09339685290787866,25.17653261835426,250.48464295651203,1.3680637933563624,0.2407027877189668,40.56966233005172,285.545474373447,True,584.4594918073973
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om0,1.5236673973027364,0.09339696268183045,25.176593851668624,250.48678675342853,1.233419276900018,0.30547449140391475,22.756546329259415,321.28544749152996,True,500.33512167937494
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om180,1.5236727189656747,0.09339467129177388,25.176597063895734,250.48380341171082,3.1781674793841246,0.5403481492257117,23.38733805594919,188.13105092897877,True,2069.4744145231284
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om270,1.5236701061283322,0.09339583246169457,25.176595196290986,250.48527881001652,2.181811879283244,0.3384805430159413,18.60669937477021,125.30670761700114,True,1177.1202891227115
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om90,1.5236735312127951,0.09339681175409911,25.17653257209802,250.48467914205327,1.648335680708673,0.23589146414904577,38.6814809230772,264.7806257112922,True,772.9713227216628
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om0,1.523669127777156,0.09339451933327486,25.17658771652551,250.4847030171869,2.255145580049557,0.2835465097265782,26.65904411961331,135.34827884764286,True,1236.9631633830425
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om180,1.5236766920974827,0.09339681885376441,25.17661605541404,250.48411075037188,1.2143100874229233,0.428978286626225,16.519166371714377,264.5274532993645,True,488.7528428373231
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om270,1.5236766717219967,0.09339679974718713,25.17661621232031,250.48410859210907,2.0452768455920234,0.2605707689189681,22.710074462771196,127.5242808446703,True,1068.3733469215
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om90,1.5236726447412499,0.09339551882693012,25.17652510753497,250.48406486733737,1.882044839634765,0.28693314055635294,42.903217868993444,243.7018610548712,True,943.0611229480944
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om0,1.5236766938826052,0.09339682070694869,25.176616243447313,250.4841108896509,1.3645607213639706,0.36994024396263314,21.10451919184438,254.28924648454793,True,582.216073980579
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om180,1.5236691259920512,0.09339451748008486,25.176587528492245,250.48470287791338,2.3963094828523728,0.33625244087926404,26.858910115580063,152.82247960958114,True,1354.9062680416666
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om270,1.5236691056167675,0.09339449837350357,25.17658768539948,250.4847007197578,1.903064474225024,0.2436115466964955,32.82504842370703,117.12224791757015,True,958.9040335148395
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om90,1.5236802108570122,0.09339782020520071,25.17655363429833,250.48347275830832,1.40695363846893,0.23903711983336842,38.94559669316053,268.61359059412047,True,609.5573505534605
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om0,1.5236779533385678,0.0933962487120816,25.17661721205176,250.48338942813092,4.407060756649733,0.6815637547424745,24.37464446046163,181.84143996545114,True,3379.2354231481777
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om180,1.5236706228184693,0.09339790392000384,25.176568361052208,250.48635138305428,1.269422350794897,0.23759156399537487,28.026520580278053,321.7496302385768,True,522.4011248183901
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om270,1.5236676762662242,0.09339508182282641,25.176586144285743,250.48549494505784,1.9054050351748666,0.10179265068931122,33.349598677670315,171.71729317744752,True,960.6735977948833
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om90,1.5236677724246246,0.09339510696874878,25.176587185816608,250.48545665300867,1.2969587124776543,0.3004725619109103,18.130946635271158,230.82695180780865,True,539.4908940614766
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om0,1.523668851474841,0.09339739185282758,25.176599462112776,250.48666917620028,1.35659361370021,0.14766764303812036,24.507126591885477,319.8860453030274,True,577.124544395706
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om180,1.5236797246885447,0.09339676079740876,25.17658611099538,250.48307165329936,-2.2735570901076763,1.4442174276575033,21.923194004533407,161.94955820051646,False,
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om270,1.5236677670693204,0.09339510140916639,25.176586621716456,250.48545623523472,1.0506572900415423,0.6344157222274978,29.08809073800107,304.1815278119622,True,393.3566618140519
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om90,1.5236676816215275,0.0933950873824095,25.176586708385948,250.48549536282985,2.1106438736511017,0.1792424553388447,24.69667904674718,133.9213263527743,True,1119.9982255620178
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om0,1.523667685376513,0.09339509076916425,25.176586528134067,250.4854957978837,2.259098534013517,0.2356902231830478,28.653141014872535,149.74567420540305,True,1240.2169226385859
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om180,1.5236771368674487,0.09339794535605953,25.176584000243793,250.48454968684445,1.1558350383348392,0.5043429484026735,19.464964667332083,260.42334849932394,True,453.87752275341904
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om270,1.5236778268096889,0.09339620266417455,25.176616604340918,250.48342979035004,1.221091938722854,0.26333715708250605,33.133322885546185,317.9570468185685,True,492.8530387453246
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om270__om90,1.5236702913996754,0.09339391598046995,25.176588651809297,250.48401428074357,-19.18017228046773,1.0857086469616601,33.951264919785366,159.02901865228438,False,
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om0,1.5236753655191584,0.09339743327914812,25.176615101322948,250.48486746836494,1.1058182361265136,0.4620470042606113,18.182459095892355,260.33578833942914,True,424.7374093722969
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om180,1.523669456719253,0.09339560284357386,25.176555427132794,250.4851780067885,2.056134432454769,0.1658015663118481,27.536594497460072,131.9554188983275,True,1076.8920013316426
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om270,1.5236702860443534,0.09339391042091166,25.17658808770982,250.48401386287958,6.004229255288503,0.7576255819866147,35.412128047689926,196.70510723075108,True,5373.791248356873
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om90__om90,1.523677832165064,0.09339620822371593,25.17661716844038,250.48343020823006,1.4889098243366925,0.04493870733231111,23.822631585584215,323.47333905918117,True,663.5864136764267
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om0,1.523674182789766,0.09339510972556264,25.176602827027384,250.48368681203357,3.972836388041175,0.5539207815297621,21.040772217312128,196.56047850338445,True,2892.317147554152
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om180,1.523665061816589,0.09339623534587155,25.176585653154014,250.4869644672089,1.235971818233199,0.289231679801523,26.508690434680734,322.0355312566939,True,501.8890781757978
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om270,1.5236676844839625,0.09339508984256699,25.176586434117358,250.4854957282551,1.772214134751595,0.12757930340760137,37.61408162375856,234.37835971651236,True,861.7259796671746
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om0__om90,1.5236678003098443,0.09339513284885824,25.17658666840546,250.48545968111307,1.6333622126338447,0.18223275960207444,17.51032435187348,169.30636401235358,True,762.4627804168629
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om0,1.523665060031494,0.09339623349266891,25.17658546512038,250.4869643279821,1.2999772953857072,0.20045272280892643,22.37289888631274,316.32264867011827,True,541.3754319000021
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om180,1.5236741845748827,0.09339511157874571,25.176603015060525,250.48368695132478,8.928768109765796,0.8532002611215279,16.216164412810237,185.7362545313159,True,9745.00818719639
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om270,1.523667798524743,0.09339513099566404,25.17658648037207,250.48545954185522,1.1404099573901616,0.44110814914785307,37.26390165479039,306.35570283570377,True,444.8221381588178
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om180__om90,1.5236676862690635,0.0933950916957614,25.17658662215076,250.4854958675123,2.0435026415930944,0.15237281662620328,20.768813273594404,131.100829310146,True,1066.983485345839
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om0,1.523669150180856,0.09339456732784271,25.176587526183127,250.48470784000222,2.3888352129195827,0.30362758256578093,27.805852885730694,152.82725066039114,True,1348.5721314401858
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om180,1.5236765660158604,0.09339681568167044,25.17661617946631,250.48416409878888,1.2528111036588536,0.4614028574240856,20.691014244080787,260.8237733301864,True,512.1807870444622
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om270,1.52367785572267,0.09339621551619184,25.17661699068585,250.48342202779926,1.2441198957826998,0.25928123418351884,37.99881627917099,303.28443072591864,True,506.8602638305767
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om90,1.5236689478579952,0.0933944837709927,25.17658779660225,250.48476412128986,3.7022219194241566,0.6149318211526315,36.215656527319545,141.38113888374048,True,2601.8877955047897
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om0,1.5236765642307382,0.09339681382848594,25.17661599143305,250.48416395951082,1.147272788106179,0.4355612992511767,16.79563691134458,263.02041989092265,True,448.8434909516389
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om180,1.5236691519659606,0.09339456918103264,25.176587714216392,250.48470797927558,2.149773511936179,0.22124636197027328,26.851335069670615,131.22238145867252,True,1151.287935308807
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om270,1.5236689460728912,0.09339448191780236,25.176587608568973,250.48476398201734,2.8524114614344986,0.464818382464876,41.69375392204661,214.11737273135526,True,1759.5967517937445
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om90,1.523677857507795,0.09339621736937222,25.176617178719,250.4834221670927,1.7019233781857799,0.10004487949540188,23.02000478456859,124.2492296607009,True,810.970204431865
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om0,1.5236727189656747,0.09339467129177388,25.176597063895734,250.48380341171082,3.1781674793841246,0.5403481492257117,23.38733805594919,188.13105092897877,True,2069.4744145231284
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om180,1.5236673973027364,0.09339696268183045,25.176593851668624,250.48678675342853,1.2369499867269929,0.3108991504844552,22.653971147558526,322.15296830959494,True,502.4850009911934
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om270,1.5236735312127951,0.09339681175409911,25.17653257209802,250.48467914205327,1.648335680708673,0.23589146414904577,38.6814809230772,264.7806257112922,True,772.9713227216628
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om90,1.5236701061283322,0.09339583246169457,25.176595196290986,250.48527881001652,2.181811879283244,0.3384805430159413,18.60669937477021,125.30670761700114,True,1177.1202891227115
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om0,1.5236673955176359,0.0933969608286296,25.176593663635032,250.48678661420007,1.249857506944407,0.26194461472983943,22.21794001655976,320.03865717732606,True,510.37059772603084
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om180,1.5236727207507876,0.09339467314495802,25.176597251928875,250.4838035510009,4.243299133574204,0.6116280739185881,29.684918843486432,170.35310081627998,True,3192.6430492541435
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om270,1.5236736452544508,0.09339685290787866,25.17653261835426,250.48464295651203,1.3680637933563624,0.2407027877189668,40.56966233005172,285.545474373447,True,584.4594918073973
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om90,1.523669992087206,0.09339579130834273,25.176595150036515,250.48531499607515,1.886720569650475,0.10910766691839763,17.315308452709598,158.8473845863366,True,946.5776997322672
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om0,1.5236691259920512,0.09339451748008486,25.176587528492245,250.48470287791338,2.3963094828523728,0.33625244087926404,26.858910115580063,152.82247960958114,True,1354.9062680416666
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om180,1.5236766938826052,0.09339682070694869,25.176616243447313,250.4841108896509,1.3645607108830773,0.36994021715476877,21.104519119635896,254.2892453661709,True,582.2160672727671
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om270,1.5236802108570122,0.09339782020520071,25.17655363429833,250.48347275830832,1.40695363846893,0.23903711983336842,38.94559669316053,268.61359059412047,True,609.5573505534605
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om90,1.5236691056167675,0.09339449837350357,25.17658768539948,250.4847007197578,1.903064474225024,0.2436115466964955,32.82504842370703,117.12224791757015,True,958.9040335148395
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om0,1.5236766920974827,0.09339681885376441,25.17661605541404,250.48411075037188,1.2143111252581935,0.4289776451597121,16.51912775520438,264.5275783956399,True,488.7534694215692
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om180,1.523669127777156,0.09339451933327486,25.17658771652551,250.4847030171869,2.255145580049557,0.2835465097265782,26.65904411961331,135.34827884764286,True,1236.9631633830425
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om270,1.5236726447412499,0.09339551882693012,25.17652510753497,250.48406486733737,1.882044839634765,0.28693314055635294,42.903217868993444,243.7018610548712,True,943.0611229480944
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om90,1.5236766717219967,0.09339679974718713,25.17661621232031,250.48410859210907,2.0452768455920234,0.2605707689189681,22.710074462771196,127.5242808446703,True,1068.3733469215
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om0__om0,1.5236679958073578,0.09339517344864458,25.17658178657108,250.4854264238063,2.2063475769292973,0.34688256319531785,41.1509390897079,189.03950038470072,True,1197.0320743518444
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om0__om180,1.5236679818647443,0.09339516050859015,25.176582045276774,250.48542490975342,1.263598485635087,0.2029452164377038,27.069932754836508,300.30744828529345,True,518.8102377232981
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om0__om270,1.5236783009519181,0.09339636590133833,25.176611780600478,250.48332409510846,2.1330558010568064,0.1858226803556392,27.60188118866501,152.87043166685356,True,1137.8845941722273
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om0__om90,1.5236705954575216,0.09339401421070062,25.176583197169098,250.48396043319852,1.0537274072180385,0.6049512888565456,21.403503898619846,258.4153884543025,True,395.0820572065867
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om180__om0,1.5236679818647443,0.09339516050859015,25.176582045276774,250.48542490975342,1.263598485635087,0.2029452164377038,27.069932754836508,300.30744828529345,True,518.8102377232981
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om180__om180,1.5236679958073578,0.09339517344864458,25.17658178657108,250.4854264238063,2.20634757697361,0.34688256289338026,41.150939154591285,189.03950035399075,True,1197.0320743879063
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om180__om270,1.5236705954575216,0.09339401421070062,25.176583197169098,250.48396043319852,1.0537208742993582,0.6049522027197072,21.40345645091089,258.4154854170644,True,395.07838305670657
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om180__om90,1.5236783009519181,0.09339636590133833,25.176611780600478,250.48332409510846,2.1330558010568064,0.1858226803556392,27.60188118866501,152.87043166685356,True,1137.8845941722273
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om270__om0,1.5236783009519181,0.09339636590133833,25.176611780600478,250.48332409510846,2.1330558010568064,0.1858226803556392,27.60188118866501,152.87043166685356,True,1137.8845941722273
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om270__om180,1.5236705954575216,0.09339401421070062,25.176583197169098,250.48396043319852,1.0537208742993582,0.6049522027197072,21.40345645091089,258.4154854170644,True,395.07838305670657
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om270__om270,1.5236679818647443,0.09339516050859015,25.176582045276774,250.48542490975342,1.263598319413344,0.20294512998017775,27.069932724782852,300.3074695706195,True,518.8101353519277
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om270__om90,1.5236679958073578,0.09339517344864458,25.17658178657108,250.4854264238063,2.20634757697361,0.34688256289338026,41.150939154591285,189.03950035399075,True,1197.0320743879063
