run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,years_to_equilibrium,T_overshoot_K,max_hemis_asymmetry_K,max_hemis_asymmetry_year,final_hemis_asymmetry_K,iceline_start_deg,iceline_end_deg,iceline_migration_deg,iceline_peak_rate_deg_per_yr,T_year1_degC,T_final_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om90__om270,1.4306049866744706,0.2233245331377317,23.70168832560552,83.00347775856739,624.9962220738778,16,0.0,8.19780726268771,2,0.09697581491514029,,,,,-9.184050376035461,-87.56185794228593,18.29493258103946,-103.00706330043474,5.25690742720019,2,0.25,0.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc0__toff56210__Om90__om90,0.7923239872915679,0.2331602469643267,21.015434260483964,271.22049837127014,257.603640754542,13,0.0,4.6737239341835775,2,0.9136563265268904,81.4509211694784,90.0,8.549078830521594,8.549078830521594,30.397632878915363,67.60561872402012,12.498264278386898,52.160413365871314,5.055172319448047,1,0.25,0.0,90.0,90.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om0,1.3788260121350175,0.204388457249952,23.304570159776578,71.49021877675223,591.373680858856,16,0.0,8.012699544660567,2,0.08906593237445293,,,,,-6.945084551477644,-84.07427837788764,17.874942880232638,-99.51948373603645,5.716894492920149,2,0.25,30.0,0.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om180,0.8829994133590646,0.1596977056968631,24.930210706507143,286.80832446843897,303.0668345616973,14,0.0,3.0581693161671275,2,0.6092186762852094,81.4509211694784,90.0,8.549078830521594,8.549078830521594,23.41410659617341,45.795991362157565,20.676759393246208,30.35078600400876,4.912200031792338,2,0.25,30.0,0.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om270,1.2481316149214106,0.1390635470883844,23.746185182037564,38.02109352297312,509.3172274271904,17,0.0,6.845832629585736,2,0.049881536179796626,44.4270040008057,12.187474135425045,-32.23952986538066,32.23952986538066,-0.7653150242048563,-74.14697486938225,16.27463361677917,-89.59218022753106,4.569765520926923,1,0.25,30.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om0__om90,0.9892361890096284,0.3785730925865211,21.69865698032752,206.44028573383235,359.37493532798686,13,0.0,5.436150401201317,1,0.3158486883493161,61.37544904657465,90.0,28.62455095342535,8.549078830521594,17.31724710103685,26.536400186728617,35.069559081119976,11.091194828579813,5.405464056882556,2,0.25,30.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om0,0.7278003749144271,0.3477972989469803,24.212242188321987,259.09289099970005,226.7859800121821,13,0.0,6.253599711661643,2,1.4176907393981537,81.4509211694784,90.0,8.549078830521594,8.549078830521594,36.35690055528712,85.63988436506517,16.06238601949908,70.19467900691637,5.396737817814231,1,0.25,30.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om180,1.6461932221223652,0.319234394887897,23.39853775065705,94.0990989604158,771.4699321542009,15,0.0,8.233519303588123,1,0.11392598197666359,,,,,-17.69567169207721,-99.53632570527255,19.490116268116765,-114.98153106342136,4.789768867145566,0,0.25,30.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om270,1.0803905018860556,0.2061032613885255,28.11224587752384,146.30759838550992,410.1747542758503,25,0.0,7.665504593778321,1,0.0642460388208761,54.2046324563124,13.493398821551693,-40.71123363476071,6.9417770681327085,10.573389544616498,-56.281453658386646,26.40557200980335,-71.72665901653545,3.547084357650361,1,0.25,30.0,180.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om90,1.167996042347918,0.0752865195239307,22.6958196652158,83.68669783093786,461.0625492315246,19,0.0,7.532446643710703,3,0.039693307933603705,48.11140308495899,12.187474135425045,-35.923928949533945,20.799232947053877,5.054994967453012,-67.0027835750043,15.956139570253143,-82.44798893315311,3.5845675516084365,0,0.25,30.0,180.0,90.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om0,1.2075255995643623,0.1114581190322099,25.131055101016656,45.3437463807016,484.6657274703983,18,0.0,6.434721754084805,3,0.04865110048579879,48.11140308495899,25.679288619456855,-22.43211446550213,22.43211446550213,2.6990777761721256,-70.64653384630527,17.164852983754756,-86.09173920445409,3.981606316433883,0,0.25,30.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om180,0.9438006279567466,0.2684068964360735,25.14277799667831,180.38918895578695,334.9023409968352,14,0.0,5.7834109323845695,1,0.6310924765603119,64.15806723683289,90.0,25.841932763167108,10.63905762319932,19.480273064137908,33.5683186859601,39.53509837232063,18.123113327811296,5.020044551764386,2,0.25,30.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om270,0.901325829838077,0.1349955284600514,27.916761699446223,289.88101028579,312.55072884777525,14,0.0,2.9173726553253623,1,0.5076915542273355,81.4509211694784,90.0,8.549078830521594,8.549078830521594,22.026924779652063,41.15885151580489,25.005023132794342,25.713646157656086,4.0717622816179535,1,0.25,30.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om270__om90,1.4103001899946852,0.2002567632215497,26.191654805935755,111.8277044159024,611.7375465814735,16,0.0,8.966977007528733,2,0.089880069127247,,,,,-8.459706212269083,-86.38891889732137,18.593158241800808,-101.83412425547019,4.541338453036087,0,0.25,30.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om0,1.1263574205131002,0.3157697218069617,27.551812193676103,172.12100027862962,436.6285474924404,21,0.0,10.025263707126786,1,0.046341181991472524,48.11140308495899,16.127620213160764,-31.983782871798223,8.814922845771484,7.493933505045026,-59.680623133720765,26.839066009420357,-75.12582849186957,5.093274128922198,2,0.25,30.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om180,1.24501658888183,0.1468277402997767,19.707404347380397,50.54433436098866,507.4117239193752,17,0.0,7.3720121522915605,2,0.05224210404233531,42.670233871257594,13.493398821551693,-29.1768350497059,29.1768350497059,-0.6104046576276462,-73.8102461593642,15.016160605172516,-89.255451517513,4.398244016536854,0,0.25,30.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om270,1.372143451379739,0.1933256472990219,22.50682297855981,62.25978067733916,587.0797035461313,16,0.0,7.802596051611161,2,0.07736227720489808,,,,,-6.681324714133825,-83.69031893265182,16.763230453352165,-99.13552429080062,5.040038680101366,2,0.25,30.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om90__om90,0.7211794476627111,0.3006985277158152,19.70500178371639,269.99636077757503,223.6983613393404,13,0.0,6.726395729669932,2,1.0264826194419925,81.4509211694784,90.0,8.549078830521594,8.549078830521594,36.61600631494465,86.2227075340069,9.120282985953338,70.7775021758581,5.66088770526556,2,0.25,30.0,90.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om0,1.4913395684121868,0.258325697887344,23.362028864729133,74.87699575814011,665.2158698687573,15,0.0,7.291637674301839,2,0.10376565166440344,,,,,-11.655532769432428,-91.19364473467647,18.62752039609242,-106.63885009282527,5.047211686470536,1,0.25,60.0,0.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om180,0.7466365597828374,0.3010083580669216,25.47584342557701,241.79119918159773,235.6468658884745,13,0.0,4.178717786710237,2,1.1486952942572373,81.4509211694784,90.0,8.549078830521594,8.549078830521594,34.31517850458259,79.63978933292026,23.51357925516527,64.19458397477146,5.262960054194821,1,0.25,60.0,0.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om270,1.2059558549826817,0.1067430028308991,25.53841560158565,37.36095569783905,483.72095980840254,18,0.0,6.309815642056879,3,0.04244822874167653,48.11140308495899,27.100685348240216,-21.01071773671877,21.01071773671877,2.817450510112801,-70.52711163604269,16.88045347464532,-85.97231699419149,4.037043906252116,0,0.25,60.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om90,1.0387460199177905,0.2485264736478784,24.080009206492928,209.88910682307812,386.6890279954095,27,0.0,6.133956662627764,1,1.0245581088720765,56.4426902380793,52.08179734355447,-4.360892894524831,2.238057781766898,13.337923780429767,5.259178926027422,24.72732766195674,-10.186026432121382,4.341513391124517,1,0.25,60.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om0,0.7524068943917406,0.361272438627932,25.97567436561604,257.36148724139883,238.3839106019396,13,0.0,5.577754641873376,2,1.5735680243116974,81.4509211694784,90.0,8.549078830521594,8.549078830521594,34.38730751190145,79.90986268720062,17.75083595234721,64.46465732905182,5.372701112977166,1,0.25,60.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om180,1.9689159901924524,0.4450486212569844,21.81522322981928,94.1707988900452,1009.1101382039142,14,0.0,8.536060495131046,1,0.12223051616250302,,,,,-28.293982223515716,-112.60126264750815,21.364335929767194,-128.04646800565695,5.008253987698385,0,0.25,60.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om270,1.1812249882279051,0.1792211759695456,29.2530396320658,95.99625719908782,468.9178109186879,18,0.0,7.943844429157327,3,0.11469856821879887,48.11140308495899,3.1847385367204106,-44.92666454823858,26.815261463279594,4.3421745538493015,-67.57054840902087,25.093992102829162,-83.01575376716968,2.3199088159441503,0,0.25,60.0,180.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om90,1.1170421400500838,0.0717362632345911,23.813875279014457,168.46516941898187,431.2232078245406,21,0.0,7.681292842630512,5,0.013610706128297068,50.05549481018513,8.305109528050396,-41.75038528213474,14.58027094810817,8.143368730504172,-61.66763481308139,15.456779077875694,-77.1128401712302,2.3852854874383365,0,0.25,60.0,180.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om0,1.178152114562664,0.1143373280132694,26.551296856471257,30.96566290384394,467.08921642955806,18,0.0,6.069071774880744,3,0.0425112026321699,52.08179734355447,7.020370749121086,-45.061426594433385,25.966336333357837,4.49705521913148,-67.80410586654571,17.95564344587811,-83.24931122469451,3.761719749215101,0,0.25,60.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om180,0.9259299606138324,0.2633317967628132,23.547969340666192,177.5776724910908,325.4355522547376,13,0.0,5.149981458757701,1,0.6585156618664314,67.25314872563517,90.0,22.74685127436483,14.83511158197571,20.68065658892663,37.6869912247446,38.86838089170677,22.241785866595798,5.087327706276651,3,0.25,60.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om270,0.9774255508517335,0.0683345299161782,32.531052154899434,342.9624023514384,352.95823735974176,13,0.0,4.117945770742615,1,0.07766323278211118,81.4509211694784,90.0,8.549078830521594,8.549078830521594,16.72458188406789,21.56868693990058,34.84777769312557,6.123481581751776,2.792920618905306,0,0.25,60.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om90,1.295361092364476,0.1391889977573648,27.8069060669002,159.70851504397132,538.4979606813368,17,0.0,11.480794099019151,1,0.03471802659321099,,,,,-3.443356216557384,-78.1629677520466,16.340673652515335,-93.6081731101954,3.4902134592930483,0,0.25,60.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om0,1.297269837783509,0.3089524629593913,31.30473595914856,133.81652394042806,539.6886333877276,16,0.0,10.433584045974557,1,0.16165010271987512,,,,,-2.251168765571722,-76.25936051980207,29.541996680508667,-91.70456587795087,5.0772404292644335,2,0.25,60.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om180,1.2440470544123463,0.1718632879085611,17.63576691780591,44.13528344287694,506.8191325753149,17,0.0,7.341891555475874,2,0.052144887288733344,42.670233871257594,13.493398821551693,-29.1768350497059,29.1768350497059,-0.49890279220126166,-73.50529952172202,14.539056943950015,-88.95050487987083,4.198182606219317,0,0.25,60.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om270,1.21685035008661,0.1049540335603889,22.700860786977483,31.75480767888784,490.2905780316742,18,0.0,6.470887018954166,3,0.033225431024362706,48.11140308495899,24.274652194584778,-23.83675089037421,23.83675089037421,2.166911351040272,-71.54968642736183,14.795292809788961,-86.99489178551065,3.610331575242834,0,0.25,60.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om90,0.7642430409101882,0.2325943616458536,21.26289148713306,264.1780524648983,244.03101683232995,13,0.0,4.995628116207278,2,0.9152142690515461,81.4509211694784,90.0,8.549078830521594,8.549078830521594,32.592358593678746,74.15398743868326,14.299455009546882,58.708782080534455,5.008449931639092,2,0.25,60.0,90.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om0,1.780937562963534,0.3828313564172327,24.3829305592172,82.6612123605276,868.1021490952062,14,0.0,7.720720252544453,1,0.130813219504887,,,,,-22.282896489379663,-105.41056701119744,21.48790258467693,-120.85577236934625,4.597047127053144,0,0.25,90.0,0.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om180,0.7332199712101505,0.3607954723633659,21.781205286228733,246.01498126001823,229.32384708930823,13,0.0,5.107831563713972,2,1.1530656128459782,81.4509211694784,90.0,8.549078830521594,8.549078830521594,36.022072021094864,84.75775002700667,17.84588895963273,69.31254466885787,5.520829733182193,1,0.25,90.0,0.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om270,1.1428434544752837,0.0578095583958243,27.278519488650694,74.62571223619328,446.24967029177947,19,0.0,6.489009641387177,4,0.03799741048608496,52.08179734355447,25.679288619456855,-26.402508724097615,13.617191619730647,6.545021441656642,-64.49633827475951,18.352594140693512,-79.94154363290832,3.0950847117793345,0,0.25,90.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om0__om90,1.1221360414332968,0.1811524439252093,26.03989992720594,186.95823847639176,434.17624434300086,20,0.0,9.352497339210661,4,0.004301022237605423,50.05549481018513,18.797368824406544,-31.258125985778587,10.759014570997628,7.916956311752959,-61.384581956975886,17.317415337224894,-76.82978731512469,2.8973206650340697,0,0.25,90.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om0,0.7962940912007014,0.350715286915684,25.23514928750201,254.4001319918273,259.54222894376164,13,0.0,4.151190459924543,2,1.4689730337226905,81.4509211694784,90.0,8.549078830521594,8.549078830521594,30.802243411967034,69.31547423880446,16.97428695385117,53.87026888065565,4.78516904294008,1,0.25,90.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om180,2.071027549738594,0.5164560335179849,21.051442900993376,86.56618961973247,1088.6207411301898,13,0.0,8.17526431232692,1,0.1467963886003929,,,,,-30.898870456893267,-114.96729317053976,24.77853036656704,-130.41249852868856,5.042471983670086,0,0.25,90.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om270,1.2249491822118732,0.2074432332107186,30.77440117412517,59.22037185959522,495.1934579037903,17,0.0,6.424585439015765,3,0.1252820503735137,46.23825730732021,21.510188266887486,-24.728069040432725,24.728069040432725,0.764376776980868,-71.42255851986415,25.530199919859832,-86.86776387801297,2.877936122741092,0,0.25,90.0,180.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om180__om90,1.1027005296513963,0.1689123110441978,24.43626489934824,197.6147415535453,422.94526291488734,22,0.0,8.524765868279527,5,0.009704661489678301,52.08179734355447,5.739170477266791,-46.34262686628768,14.408715809980317,9.105100629697517,-59.338000423841855,15.252040736067727,-74.78320578199066,2.836497130440848,0,0.25,90.0,180.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om0,1.1542094019599605,0.136170282505344,25.999912561857062,20.428496945486238,452.9233406012121,19,0.0,6.304434443737787,4,0.03824454595586246,54.2046324563124,17.457603123722098,-36.7470293325903,20.21228384060753,5.997004294550938,-65.23233232714179,18.200665090947282,-80.67753768529059,3.642766480283036,0,0.25,90.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om180,0.9460794330093056,0.2761521881740977,22.289962290968443,173.52159773691557,336.1160045791088,13,0.0,5.332661348235597,1,0.7899168055152757,64.15806723683289,90.0,25.841932763167108,10.63905762319932,19.421871698514266,33.34564666292335,39.527946255673285,17.900441304774546,5.045627892701042,3,0.25,90.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om270,1.147426132432262,0.1681026244739787,33.17425362651397,44.20168625367792,448.93647821822987,19,0.0,5.351551276915693,4,0.09174321109867378,56.4426902380793,24.274652194584778,-32.16803804349452,17.1462099988918,6.312880092150456,-64.2541022361562,26.11305361379486,-79.699307594305,2.5973161709985857,0,0.25,90.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om90,1.0750484099983966,0.1607422904702079,28.078374220024543,242.92851284018585,407.1362968620373,25,0.0,8.009630973249298,9,0.050451959076028174,56.4426902380793,12.187474135425045,-44.25521610265426,6.881919795050312,10.845965864935453,-56.17018112924078,12.908438068200539,-71.61538648738959,3.1172031444700625,0,0.25,90.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om0,1.2308314094345498,0.2800387065733455,28.936165418018007,150.31619155313516,498.76462791416895,17,0.0,10.683437052810831,1,0.10371394741535767,39.2964802391875,18.797368824406544,-20.49911141478096,20.49911141478096,1.0383460919808047,-70.93239830352655,25.835133130481843,-86.37760366167535,4.861937084567298,2,0.25,90.0,90.0,0.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om180,1.2361678586399043,0.2031307589229531,17.797460155715378,36.97571578460274,502.0118415140389,17,0.0,6.6339090520961115,3,0.05815385767076009,44.4270040008057,21.510188266887486,-22.916815733918217,22.916815733918217,0.27366148350703434,-72.47526726857211,15.608912037888572,-87.92047262672091,3.981157526922496,0,0.25,90.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om270,1.0361719835304073,0.0998379453689776,23.300143004957945,300.1054980902577,385.2525824225857,27,0.0,0.46338558739623714,4,0.19348202068382525,64.15806723683289,50.05549481018513,-14.102572426647761,2.7826181902582405,13.266383995811243,2.2042210038592334,17.792285140536478,-13.240984354289571,2.498293926921969,0,0.25,90.0,90.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om90,0.9189758173638712,0.1410419445780811,22.272458104280798,206.71702538061868,321.77619742826914,14,0.0,3.3998791649040605,1,0.03482661177769586,67.25314872563517,90.0,22.74685127436483,14.83511158197571,20.81803891284132,37.366692774814084,25.210871503425913,21.92148741666528,3.287192756590832,1,0.25,90.0,90.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om0,1.646193221430159,0.3192343945534814,23.39853775250955,94.09909898251982,771.4699316676089,15,0.0,8.233519303533745,1,0.1139259819163243,,,,,-17.69567166944974,-99.53632567244769,19.49011626182454,-114.9815310305965,4.789768864598996,0,0.25,-30.0,0.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om180,0.7277798548862059,0.3476638808286621,24.213038100792616,259.1024178891048,226.77638887551552,13,0.0,6.254254797322247,2,1.4173794055668907,81.4509211694784,90.0,8.549078830521594,8.549078830521594,36.35743870439543,85.64107994832304,16.06320145861754,70.19587459017424,5.396524014538173,1,0.25,-30.0,0.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om270,1.167996042398734,0.0752865197048109,22.69581966658713,83.68669778340885,461.0625492616138,19,0.0,7.532446642820929,3,0.039693308018726725,48.11140308495899,12.187474135425045,-35.923928949533945,20.799232947053877,5.05499496526499,-67.00278357933236,15.956139577667798,-82.44798893748117,3.584567551722435,0,0.25,-30.0,0.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om90,1.0803905018822206,0.2061032613322903,28.11224587785834,146.30759839060153,410.1747542736664,25,0.0,7.665504593921046,1,0.06424603880135749,54.2046324563124,13.493398821551693,-40.71123363476071,6.9417770681327085,10.573389544531642,-56.281453658694886,26.40557200614201,-71.72665901684368,3.547084357518851,1,0.25,-30.0,0.0,90.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om0,0.8829994204069216,0.159697711964707,24.93021068156837,286.8083251872852,303.0668381901907,14,0.0,3.058169205612465,2,0.6092186846542873,81.4509211694784,90.0,8.549078830521594,8.549078830521594,23.41410613021868,45.79598985299788,20.676758875019193,30.350784494849073,4.912200026309785,2,0.25,-30.0,180.0,0.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om180,1.3788260118664388,0.204388457303787,23.30457015809547,71.49021882182656,591.3736806860672,16,0.0,8.012699545616297,2,0.08906593244546457,,,,,-6.945084540101741,-84.07427835756829,17.874942887835857,-99.51948371571709,5.716894492261363,2,0.25,-30.0,180.0,180.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om270,0.9892361289486362,0.3785731306784857,21.69865673460489,206.4402974965483,359.37490259907685,13,0.0,5.436149105738794,1,0.3158484831074162,61.37544904657465,90.0,28.62455095342535,8.549078830521594,17.31725108576903,26.536415782208568,35.06955891348319,11.091210424059764,5.405464890583239,2,0.25,-30.0,180.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om180__om90,1.248131615015869,0.1390635465588359,23.74618518338837,38.02109342704669,509.317227485008,17,0.0,6.845832628839272,2,0.049881535906664,44.4270040008057,12.187474135425045,-32.23952986538066,32.23952986538066,-0.7653150302548252,-74.14697488164178,16.27463359112562,-89.5921802397906,4.569765521759555,1,0.25,-30.0,180.0,90.0
