run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om180__om90,1.1365466664617674,0.078973645309082,24.68151848802773,27.627602878898177,442.5666652192601,-63.74458522239212,209.40541477760786,,True,436.59164963289567,35,264.23001029952485,-63.7579811156538,-63.7311893291304,-61.17851717489882,-77.67522526796184,16.496708093063013,100.4095691711748,False,-53.980540427136326,-82.23153873864722,28.25099831151089,-66.7448670553488,7.344188275965493,-79.18979058054092,-68.19063560586926,-64.80347223624165,3.541252475915529,1,0.5,-60.0,180.0,90.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om270__om0,1.1331262724938276,0.1169953202705839,18.491262382772653,30.09301581394887,440.5703377522406,-63.157577940151114,209.99242205984888,,True,383.8236741920535,35,266.8298033516735,-63.17236279685801,-63.142793083444225,-62.80638255192346,-77.00869469504838,14.202312143124914,101.39860021332257,False,-56.31303220435233,-80.86679637263315,24.553764168280814,-67.84738495942533,6.134232604624103,-78.60278329829993,-70.52312738308527,-66.43133761326628,3.4836575479817524,0,0.5,-60.0,270.0,0.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om270__om180,1.2465930169801849,0.3486696358667311,25.077848957288317,161.02503073538952,508.37574872666073,-71.05746525195251,202.09253474804746,,True,617.0523396136309,31,233.6120830747195,-71.10453602154881,-71.01039448235618,-58.02408968298116,-83.7691566143169,25.745066931335735,88.77436993737008,False,-44.207092259961584,-87.68531955397694,43.478227294015355,-71.39022797448156,9.5384318015806,-86.50267061010132,-58.41718743869452,-61.64904474432399,4.814767951854726,1,0.5,-60.0,270.0,180.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om270__om270,0.7874263377221289,0.1800769832509837,20.97508781253755,244.1760085490224,255.2188196181262,67.85861013449252,341.0086101344925,90.0,False,574.1766378433449,25,557.8745520677198,68.17032936070103,67.54689090828398,49.47857109657505,30.27360181375408,19.204969282820972,388.40037317316285,True,55.34350950587407,21.632380520619602,33.71112898525446,43.88197963377096,6.090795371999299,52.41340477634372,41.13341432714113,45.85361603523223,4.9046679734083405,2,0.5,-60.0,270.0,270.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om270__om90,1.2213455586090818,0.0924924531451432,22.35065521075813,65.43583421408968,493.0098843491237,-72.0314807798184,201.11851922018158,,True,382.2087759551008,32,229.07973578170544,-72.05300555054704,-72.00995600908978,-69.41592466566257,-84.65213345911249,15.236208793449919,87.05232030946972,False,-62.699089577677896,-88.47501980911213,25.77593023143423,-74.69957632765384,7.050132003620703,-87.47668613796719,-76.90918475641084,-73.04087972700539,2.841399030538282,0,0.5,-60.0,270.0,90.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om90__om0,0.9412098151422176,0.3054451520912574,25.778438105511015,169.33882121557178,333.524284781634,35.02747124427642,308.1774712442764,90.0,False,933.0217574040436,27,403.3598349286779,34.47007909183043,35.58486339672241,43.037001020650195,-4.0757728211681545,47.11277384181835,279.80367204477966,False,67.6856280123886,-14.703841361444328,82.38946937383294,18.686705320733477,14.129730579153229,19.582265886127615,53.47553283365567,39.41204595930737,4.569737752324432,2,0.5,-60.0,90.0,0.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om90__om180,1.1210749058385054,0.0898730895075621,26.592203355364024,20.21089993358699,433.560528982602,-62.02546100616854,211.12453899383144,,True,477.2201017223238,35,271.8253328438923,-62.03892947436733,-62.01199253796976,-58.47679741607804,-76.37372843377614,17.896931017698094,103.29545315429321,False,-50.54882195706198,-81.28264731856592,30.73382536150394,-64.60097622382256,7.8679808631102475,-77.47066636431734,-64.75891713579492,-62.10175247742087,3.4860592215932438,0,0.5,-60.0,90.0,180.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om90__om270,1.172788475490497,0.0806559851446783,24.12459362727359,169.38279225503524,463.9031536406266,-67.45410315403699,205.69589684596298,,True,387.6583918178521,33,248.18526669912632,-67.46142959073924,-67.44677671733473,-65.24811528835349,-79.90881990244947,14.660704614095977,94.31253923743209,False,-59.37539626424548,-84.04406165877502,24.66866539452954,-70.22501625491539,6.638214849008392,-82.8993085121858,-73.58549144297842,-68.8730703496963,2.6759752800732035,0,0.5,-60.0,90.0,270.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om90__om90,0.8933719612795459,0.0557603280227426,29.9921123847394,267.6192116389572,308.42265203210826,42.19077300227116,315.34077300227113,90.0,False,688.3698706183015,27,426.98213764069027,42.24666071937222,42.13488528517011,35.62483728903492,3.511198470677587,32.11363881835734,295.3181984645604,False,47.68970017462159,-8.843845633374308,56.5335458079959,25.57690081295188,11.595644348280235,26.745567644122353,33.47960499588866,31.999882227692098,2.8856396934040767,0,0.5,-60.0,90.0,90.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om0__om0,1.4755584490811076,0.328258008756489,20.381701143261623,88.6069032580245,654.6850386406829,-89.11915870197714,184.03084129802284,,True,453.4942683719182,28,165.44087911636888,-89.18668400675737,-89.05163339719687,-79.42980516384674,-100.70478960550588,21.274984441659143,62.86938217757552,False,-67.90954571465419,-103.60880816471237,35.699262450058185,-89.25053106340415,9.320695513210822,-104.56436406012594,-82.11964089338713,-83.05476022518955,4.143235649483683,0,0.5,-90.0,0.0,0.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om0__om180,0.863990585550852,0.2328415210133153,24.681701164968192,253.1065877257473,293.3332578685149,51.26814704510862,324.4181470451086,90.0,False,485.0709006257777,26,468.6881167151244,51.73931415815947,50.79697993205776,34.73922060739949,16.73774047502182,18.00148013237767,325.49356866890076,True,39.38342338469854,8.211606067940512,31.171817316758027,30.17765988248031,5.996290305509799,35.822941686959815,25.173328205965603,31.114265546056664,3.815785531343173,1,0.5,-90.0,0.0,180.0
