run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om0,1.4221343028481068,0.3168159050820979,21.33194882697797,176.949280063479,619.4534961328714,-85.65306760179804,187.49693239820192,,True,350.6687178812845,29,177.37218031205802,-85.67015423154174,-85.63598097205433,-79.79156004694761,-95.33959478567397,15.548034738726358,67.40334865790241,False,-72.32624726232922,-97.83068431852486,25.50443705619564,-86.79992470437153,6.773928192263256,-101.10025404963181,-86.60777823721428,-83.4550742643593,4.149539014045667,1,0.5,60.0,90.0,0.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om105,0.8782587350739913,0.0568827180833349,26.466949675847776,261.30185331120504,300.62943958288633,45.841472959968534,318.9914729599685,90.0,False,634.6154875400193,27,441.8317573424338,45.90394438559334,45.77900153434372,35.90374337810955,6.967298204114329,28.936445173995224,306.43963501224374,True,46.62343422955501,-4.417712376587452,51.04114660614246,26.929266505365568,10.253974470631203,30.394286512134762,32.34190325466996,32.24022916069787,3.6682036837534886,1,0.5,60.0,90.0,105.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om120,0.8400975234859611,0.0860893841554418,25.405225271593675,297.5567314721521,281.24988079541424,54.674140315372036,327.824140315372,90.0,False,648.4890757504609,26,483.89828125354154,54.80363439375806,54.54464623698605,42.433730083572804,14.76610807633704,27.667622007235764,335.88031862677553,True,52.60138763727943,3.3745486947790133,49.226838942500414,34.440368552056576,9.631323632589474,39.22695386753826,38.31985666239438,38.770215866161124,3.766256736644791,0,0.5,60.0,90.0,120.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om135,0.8182917062902357,0.1194819645762335,24.358009742564224,302.33898742898896,270.37094223205884,59.92310965890929,333.0731096589093,90.0,False,640.9200061265068,26,511.80456635068566,60.11749044817345,59.72872886964514,45.57303949768843,19.81456045297267,25.758479044715756,355.51906270311343,True,55.0109311398364,8.876288294453232,46.13464284538317,38.50542303977066,8.871774320253358,44.47592321107552,40.72940016495135,41.909525280276746,3.705921314624893,0,0.5,60.0,90.0,135.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om15,1.3712365920002636,0.3459405089248853,23.73067437351616,185.57523499054452,586.4977919840741,-81.40950584379256,191.74049415620743,,True,403.21433824896394,29,192.8642743370249,-81.42088751911706,-81.39812416846806,-74.05146192065378,-91.38412019303634,17.33265827238256,73.29008062872741,False,-65.5198031469895,-94.08987931288765,28.570076165898143,-82.27118835788498,7.188440226789751,-96.85669229162633,-79.80133412187456,-77.71497613806547,4.371689578484386,1,0.5,60.0,90.0,15.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om150,0.8172107176155924,0.1349761862418434,23.299918582457646,307.4876337732828,269.8353666312321,60.36597942983216,333.51597942983216,90.0,False,624.8791263992841,26,514.1888086510052,60.564059128664766,60.16789973099955,45.07511462719688,20.429268356859815,24.645846270337067,357.4381136108331,True,54.414359630819234,10.073885222085998,44.340474408733236,38.2240228333058,8.45601289295212,44.918792981998386,40.13282865593418,41.4116004097852,3.5905266516020893,1,0.5,60.0,90.0,150.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om165,0.8287752920113108,0.1395285223273188,22.350394154881112,313.7158853602694,275.5833550229175,57.83001140840227,330.9800114084022,90.0,False,604.9933292952477,26,500.257610116512,57.996894646224646,57.6631281705799,42.39824474153505,18.225790033662356,24.172454707872696,347.9763273693617,True,51.958540668846034,8.396173647099578,43.562367021746454,35.36235954753433,8.3026578429169,42.3828249605685,37.67700969396098,38.73473052412337,3.6076517897482976,1,0.5,60.0,90.0,165.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om180,0.8453445598050089,0.1418879470247643,21.53267459839281,320.5275890201593,283.88891405271903,54.1460773511631,327.2960773511631,90.0,False,585.6645042760467,26,481.00198007492304,54.26941190200998,54.02274280031622,38.92165115406013,14.885531058593914,24.036120095466217,334.76163730241535,True,48.833293834395356,5.504897398567563,43.32839643582779,31.538741144705703,8.278871620693824,38.69889090332933,34.551762859510305,35.25813693664845,3.676571095721805,1,0.5,60.0,90.0,180.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om195,0.8641238036479824,0.14297797514218,20.83180809480069,326.8479463724238,293.4011037548794,49.95213169444313,323.10213169444313,90.0,False,566.1863902579154,26,460.3957163622504,50.02946686917647,49.8747965197098,35.01895444153372,11.029182854674842,23.98977158685888,320.5629993443454,True,45.26044268899334,2.029916392820801,43.23052629617254,27.293234690251346,8.30434512380074,34.50494524660936,30.978911714108293,31.35544022412204,3.701488446154264,1,0.5,60.0,90.0,195.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om210,0.8835102239699251,0.1395140881152188,20.2099977713186,333.2145983254045,303.32985649504406,45.552740549546385,318.7027405495464,90.0,False,547.7470493550062,27,440.1931126795995,45.58210458241094,45.523376516681815,30.94165048100673,6.917223966380922,24.02442651462581,306.61219357738406,True,41.456599987939015,-1.7816962946828732,43.23829628262189,22.900219933908676,8.371477402552811,30.105554101712613,27.175069013053964,27.278136263595048,3.637021444064275,1,0.5,60.0,90.0,210.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om225,0.9062750087763626,0.1285968036026117,19.610452998969937,334.76393469001863,315.12858297941136,40.26529322504814,313.4152932250481,90.0,False,512.2445370404098,27,417.7333446692005,40.27754403266033,40.25304241743597,25.290042774770903,2.3055802425499192,22.984462532220984,291.0614748777436,False,35.34086840106462,-5.931342547920368,41.272210948984984,17.596342012783953,8.168031356281716,24.818106777214368,21.059337426179567,21.626528557359222,3.3575164046804304,1,0.5,60.0,90.0,225.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om240,0.9365695852468,0.1067509355180521,18.999083415176823,336.40759305789373,331.06088031770884,32.98909891505246,306.13909891505244,90.0,False,470.1458301906966,28,390.12771112813397,32.99399279310336,32.984205037001566,17.623285396352337,-4.065963905735279,21.689249302087617,271.88259974867765,False,26.94677496972757,-11.8081958079142,38.75497077764177,10.460450557098117,7.930774276999746,17.541912467218687,12.665243994842518,13.959771178940656,3.128299692535949,0,0.5,60.0,90.0,240.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om255,0.9748435413921808,0.0740318812880106,18.42420864577692,333.4258139760158,351.56057687005097,23.15405905743545,296.30405905743544,75.16488841802429,False,421.3108262492386,31,359.0225216186764,23.093680142572808,23.21443797229809,7.01392097243604,-12.931906671935,19.94582764437104,249.7469205744378,False,15.309828468855072,-20.034607454208658,35.34443592306373,0.5455297533968643,7.463592913357632,7.706872609601678,1.028297493970019,3.350406755024358,2.5978124843464845,0,0.5,60.0,90.0,255.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om270,1.0286969155122128,0.0288042316171495,18.00004413212876,313.9821509908197,381.0912232233202,5.282287464382283,278.4322874643823,52.08179734355447,False,373.6320140339972,42,321.66476931952786,5.258114934231331,5.306459994533234,-12.145287529685705,-29.636003995083584,17.49071646539788,217.38052978760973,False,-4.047538092583568,-35.23861818710771,31.191080094524143,-19.1744525635712,5.868905854689189,-10.16489898345149,-18.32906906746862,-15.808801747097387,1.981305086444584,0,0.5,60.0,90.0,270.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om285,1.1001270153994205,0.0375097429347226,17.896348224771668,187.41372266118557,421.4655043791825,-59.884569154541595,213.26543084545838,,True,337.5735043326676,37,281.331402832916,-59.88568994673501,-59.88344836234819,-61.885647572408786,-73.09267129451038,11.207023722101596,106.90987501968331,False,-57.603115077233404,-76.70298325846991,19.09986818123651,-65.42293641711996,4.880088411260488,-75.33175560237537,-71.88464605211846,-65.54916178982047,2.1719471205439254,0,0.5,60.0,90.0,285.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om30,1.196820106151368,0.3300480032217627,26.188621802217256,201.5206917771833,478.2347226135822,-66.74382131692813,206.40617868307186,,True,468.23213439565063,32,251.64301505544543,-66.73300618227906,-66.75463645157723,-60.01471904823529,-77.76458791544786,17.74986886721257,95.62599559931469,False,-51.40802733907085,-81.25456190983755,29.8465345707667,-68.5325325170084,6.851236716448753,-82.1910077647619,-65.6895583139559,-63.67823326564697,4.632174847198844,1,0.5,60.0,90.0,30.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om300,1.1862299428052732,0.1000600175551193,18.19334045668636,171.89053699209848,471.90123486437096,-68.67254732807562,204.47745267192437,,True,316.9928656624464,33,243.02189647460065,-68.67804825628248,-68.66704639986877,-69.0692416691573,-80.49320455940654,11.423962890249243,92.35152449351837,False,-64.50590723206818,-83.73343182104838,19.227524588980202,-72.99417643299013,5.109758071556612,-84.1197337759094,-78.78743820695324,-72.73275588656898,3.2046882385947115,1,0.5,60.0,90.0,300.0
20260811_184731__rp0p5__vinf25__inc60__toff59132__Om90__om315,1.2707682458420844,0.1562462736341082,18.835115440402237,167.6538858206532,523.2356440213182,-75.96507880951813,197.18492119048184,,True,310.38919537461,31,213.32040559257453,-75.97554620740411,-75.95461141163216,-74.68402110058119,-86.81950762313497,12.135486522553776,81.06415165064857,False,-69.57178636469472,-89.7804846230226,20.208698258327885,-79.17662995397322,5.528717819135537,-91.4122652573519,-83.85331733957977,-78.34753531799288,3.0931431767301687,0,0.5,60.0,90.0,315.0
