run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,years_to_equilibrium,T_overshoot_K,max_hemis_asymmetry_K,max_hemis_asymmetry_year,final_hemis_asymmetry_K,iceline_start_deg,iceline_end_deg,iceline_migration_deg,iceline_peak_rate_deg_per_yr,T_year1_degC,T_final_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om0,1.1188028201173368,0.0902899676505242,25.11298671665521,106.79698321403228,432.2431494830551,14,0.0,3.91198180636398,1,0.008671834884864893,54.2046324563124,8.305109528050396,-45.89952292826201,21.694890471949606,7.861629068941855,-61.72426948181107,10.240107727161657,-76.67576284527804,2.639313974024404,0,1.25,90.0,0.0,0.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om105,1.071652640119724,0.1380368104870968,23.0842443202408,147.9629549555981,405.20878063729504,20,0.0,6.9261326110182795,1,0.0048724325346967134,54.2046324563124,12.187474135425045,-42.01715832088736,12.087178059159733,10.828395125741443,-55.94088390836626,9.584469563508812,-70.89237727183323,2.0702685274666357,0,1.25,90.0,0.0,105.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om120,1.1483290293430233,0.1802770830598388,25.14625430246854,144.03590053956012,449.4664771577436,13,0.0,7.1105696958008755,1,0.009904632250197665,50.05549481018513,14.806506911897516,-35.248987898287616,19.711600929163744,6.361199223134941,-64.1389596168986,10.599005673589318,-79.09045298036557,2.6467920260424647,0,1.25,90.0,0.0,120.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om135,1.1372785486646415,0.1621276712387699,25.85896745513737,153.39334307961803,442.9942219773242,14,0.0,7.655008630830084,1,0.006312025853766556,50.05549481018513,21.510188266887486,-28.545306543297645,14.568011704955158,6.92791563426416,-63.16248982265787,10.348609125363176,-78.11398318612484,2.769569276515731,0,1.25,90.0,0.0,135.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om15,1.1470688843696533,0.0935365036232887,25.256634642442528,120.717901462245,448.7268317778693,13,0.0,5.103394209191579,1,0.00833444543415851,52.08179734355447,13.493398821551693,-38.58839852200278,21.024709019509565,6.200855585370253,-64.72743677327816,10.048224547106457,-79.67893013674512,2.79896244946413,0,1.25,90.0,0.0,15.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om150,1.0813458022148017,0.1203777785764351,25.4556432223816,171.35759908641626,410.7189001408887,17,0.0,7.9786798603983105,1,0.0004786123016771171,52.08179734355447,22.885380476158566,-29.196416867395904,7.114619523841437,10.099900876042357,-57.248708091372436,9.490602074741396,-72.2002014548394,2.637792805515873,0,1.25,90.0,0.0,150.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om165,1.0283530319332093,0.0912720869689279,24.643026535597087,198.025192567147,380.9001464461284,18,0.0,7.383021195111407,1,0.06988039570732996,56.4426902380793,50.05549481018513,-6.38719542789417,2.238057781766898,13.190907739547384,3.8540494088686077,8.768437721242389,-11.09744395459836,2.531423726656917,0,1.25,90.0,0.0,165.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om180,0.991571852226961,0.0853660025146759,23.80213127168156,226.4583909972646,360.6484543699528,9,0.0,5.571776518391186,1,0.14548572152551031,58.82116446134409,70.81186354627908,11.990699084934995,5.336902775488802,15.395050571660876,18.136188239011226,10.697756183324387,3.184694875544258,2.557597467839011,0,1.25,90.0,0.0,180.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om195,0.9674223603091664,0.0897188442706716,23.08063665656221,246.4870767923815,347.55374463373363,10,0.0,3.7293698577414602,1,0.140472606003879,64.15806723683289,90.0,25.841932763167108,8.549078830521594,16.906415473086156,25.190030478559525,10.437227339427649,10.238537115092557,2.543712171806356,0,1.25,90.0,0.0,195.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om210,0.9516110716684556,0.0951982973687844,22.49801391761629,259.64472140118806,339.06816798966685,10,0.0,2.3722737068668103,1,0.11233449030896736,64.15806723683289,90.0,25.841932763167108,10.63905762319932,17.920449453303952,29.362044450936157,10.170045524968616,14.41055108746919,2.693342673084072,0,1.25,90.0,0.0,210.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om225,0.943276906263648,0.0950570993888015,22.088296995066163,268.8761475293116,334.6236201289941,10,0.0,1.4253690653473647,1,0.07699375492807192,67.25314872563517,90.0,22.74685127436483,14.83511158197571,18.45218912213612,31.424481660379904,10.044891012447914,16.472988296912938,2.4935888155672337,0,1.25,90.0,0.0,225.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om240,0.9400047149074636,0.0899249781082884,21.857454946816347,277.6349907863886,332.88393630978123,10,0.0,0.539057063375953,1,0.07234812395838475,67.25314872563517,90.0,22.74685127436483,14.83511158197571,18.66080093831394,32.169856809309586,10.151436511761823,17.21836344584262,2.271159332809499,0,1.25,90.0,0.0,240.0
