run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om105,0.9466302866384536,0.0872173910077682,23.892960522934292,253.99356466609728,336.4096020236918,29.4142999928141,302.5642999928141,90.0,False,476.73316077381565,30,381.14960106520374,29.430084474001873,29.398515511626332,15.702440116510559,-5.129612529602402,20.83205264611296,264.80600169982165,False,22.863487409922055,-13.229831869111345,36.0933192790334,9.722349407279264,8.184254451396832,14.095454283835762,8.220316216398363,10.57157928808541,2.4779614700565453,0,1.5,-30.0,90.0,105.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om120,0.948067692118212,0.086243847790451,23.997437596326325,269.6917118327902,337.176121745384,29.007356077569618,302.1573560775696,90.0,False,473.2578749116788,30,379.9623961344729,29.026291794119906,28.98842036101934,14.99581334762494,-5.572871875685814,20.568685223310755,263.95818938154906,False,22.08661036925618,-13.652531495719941,35.73914186497612,9.33565517679545,8.205441304422843,13.68851036859128,7.44343917573249,9.864952519199791,2.4790989346207444,0,1.5,-30.0,90.0,120.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om135,0.9513546404936964,0.084988442788127,24.106914160200795,283.93722792496834,338.93112388597524,28.105073246409447,301.25507324640944,90.0,False,476.0792221134115,30,377.30052214299127,28.126044571162996,28.08410192165589,14.373637136392516,-6.528164534286366,20.901801670678882,262.07791061307086,False,21.80775553482851,-14.648106727006608,36.455862261835115,8.641352094037858,8.383718460011217,12.786227537431108,7.164584341304817,9.242776307967366,2.388680490036602,0,1.5,-30.0,90.0,135.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om15,2.130699215479785,0.3647337660170475,28.23457000554547,134.78786802020684,1136.0070048119408,-82.63761563150247,190.51238436849752,,True,284.31873360511895,12,80.49186449872603,-82.6376177851859,-82.63761347781903,-74.55559785270725,-88.21334108967255,13.657743236965302,30.587352846581968,False,-68.86086455897953,-89.08383302602238,20.222968467042847,-79.18793407758204,8.502217274756518,-97.95646134048081,-83.50403575250323,-79.6864586811324,3.836302752150371,0,1.5,-30.0,90.0,15.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om150,0.9542426465133068,0.0828011126758807,24.210473104270047,296.6403584084745,340.4756230126122,27.307494649932362,300.45749464993236,90.0,False,484.7926978347322,30,374.9508856402136,27.330101758056976,27.284887541807752,14.222458047898982,-7.408765424551439,21.631223472450422,260.4147141534913,False,22.271518983985327,-15.602655806368228,37.87417479035356,8.108338251372839,8.665810534303018,11.988648940954024,7.6283477904616355,9.091597219473833,2.472361141937823,0,1.5,-30.0,90.0,150.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om165,0.9564833066439966,0.0794360307191527,24.316569927485627,309.243514118571,341.67553450969086,26.67323380959248,299.82323380959247,90.0,False,498.41537987065664,29,373.09368897171265,26.694750705383022,26.651716913801945,14.496767056707377,-8.261036672672299,22.757803729379674,259.09091936839155,False,23.343486225609897,-16.606203445120418,39.949689670730315,7.769628210779558,9.032753753938355,11.354388100614143,8.700315032086205,9.365906228282228,2.5669091282746974,0,1.5,-30.0,90.0,165.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om180,0.9602953039731332,0.0744638257453739,24.410966319758668,321.34465214736133,343.720154228449,25.622790496232472,298.77279049623246,90.0,False,512.1324100400817,29,369.9950599789676,25.643088942864278,25.602492049600677,14.526613268732458,-9.364684514916295,23.891297783648753,256.8986244110759,False,24.167404119530115,-17.887273688146557,42.05467780767667,7.119840635304436,9.417490264046172,10.303944787254133,9.524232926006423,9.395752440307309,2.4441112610569373,0,1.5,-30.0,90.0,180.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om195,0.963770430246541,0.0672486289662345,24.504475607739877,335.379098633656,345.58762810394626,24.65382352517934,297.8038235251793,90.0,False,528.9348196355496,29,367.1429457894833,24.67036320799957,24.637283842359103,14.80212808049031,-10.453179352028094,25.255307432518403,254.87428259433784,False,25.31562661955124,-19.052941122128242,44.368567741679485,6.577881515922365,9.84996624126618,9.334977816201002,10.672455426027547,9.67126725206516,2.0904046483024192,0,1.5,-30.0,90.0,195.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om210,0.9706271299287166,0.0571484412625581,24.53917276721264,352.81027425797544,349.28218041617373,22.79707922986929,295.94707922986925,90.0,False,542.2264257884135,28,361.74591296909045,22.798948786068397,22.795209673670175,14.247704362740507,-12.22634702507235,26.474051387812857,250.98227847178188,False,25.55301157091305,-20.9725915189081,46.525603089821146,5.210824266578443,10.228383510172264,7.478233520890951,10.909840377389358,9.116843534315358,1.7672590641318704,0,1.5,-30.0,90.0,210.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om225,0.9817345553294712,0.0465330483321026,24.512859054767183,16.803404564266796,355.2948454380265,19.901518972320602,293.0515189723206,81.4509211694784,False,548.7546141772472,28,353.4115042896461,19.841096497495386,19.961941447145815,12.460027331581,-14.86688381821467,27.32691114979567,244.90546326418766,False,24.403079549860358,-23.432998321154976,47.836077871015334,2.69954799983791,10.445871491550188,4.582673263342263,9.759908356336666,7.32916650315585,1.8879990161800544,0,1.5,-30.0,90.0,225.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om240,1.004534314824416,0.038894290723607,24.44591139177723,61.41253726507943,367.7434580156588,14.104490780613446,287.2544907806134,70.81186354627908,False,541.8746969929189,19,337.4405901296391,13.902665651594427,14.306315909632467,7.41804986712257,-19.989008255078872,27.40705812220144,232.742346470846,False,19.99899453306204,-28.19082419354904,48.18981872661108,-3.020998944712712,10.438839633128723,-1.2143549283648927,5.355823339538347,2.287189038697421,1.6177966657366056,0,1.5,-30.0,90.0,240.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om255,1.0406250217881092,0.0506887096601544,24.32471526597238,111.03388967443344,387.7387329448538,4.565383601031316,277.7153836010313,54.2046324563124,False,516.8686906893826,36,314.60690445055116,4.404987491642548,4.725779710420081,-1.736037060316714,-28.153618947465226,26.41758188714851,212.66422260211127,False,11.46323251133182,-35.33883188094714,46.80206439227896,-13.374794845527818,9.055303647605458,-10.753462107947023,-3.1799386821918727,-6.866897888741863,1.7702119164348395,0,1.5,-30.0,90.0,255.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om270,1.0907040228031268,0.0782267848160939,24.120686766617315,140.55580433834476,416.0621057377053,-45.109402217487435,228.04059778251255,,True,475.85683759265703,39,286.89118463246325,-45.10941828538437,-45.10938614959049,-41.78002810770633,-58.471845559776696,16.691817452070367,109.02112191361175,False,-34.54812367684869,-62.945709990770524,28.397586313921835,-47.953494407295985,7.1767877841855,-60.42824792646577,-49.19129487037238,-46.91088893613148,2.127117834898205,0,1.5,-30.0,90.0,270.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om285,1.136616713686622,0.1060116843214373,23.836212644790766,158.1426785251542,442.6075800078151,-49.11431276290595,224.035687237094,,True,435.4237747611587,30,264.86482064241994,-49.11432528653643,-49.11430023927549,-45.91544802859215,-61.33326812973786,15.417820101145708,100.65090906129537,False,-39.364358849355035,-65.34797406875329,25.983615219398253,-51.5760502360347,6.85815899604593,-64.4331584718843,-54.00753004287873,-51.0463088570173,2.533778888552732,0,1.5,-30.0,90.0,285.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om30,1.5398767195390364,0.2660152753366965,23.54223034020743,123.37257109710328,697.9538707894832,-70.20753840537239,202.9424615946276,,True,369.35716888723493,18,148.8549371712747,-70.2075462704603,-70.20753054028448,-63.06543991245634,-78.60958556592578,15.544145653469442,56.566133406023326,False,-55.756984773718386,-80.64406119480972,24.887076421091336,-69.20691605674824,8.05049375204031,-85.52638411435073,-70.40015596724209,-68.1963007408815,3.930064703968453,1,1.5,-30.0,90.0,30.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om300,1.1428658247571826,0.1170090884862041,23.59758690389884,173.813135250764,446.2627728471647,-49.58032133090908,223.5696786690909,,True,411.90526771967774,29,262.30173995762954,-49.58033827140688,-49.580304390411314,-47.01696526011009,-61.41093213994691,14.393966879836817,99.67688863343247,False,-41.08192316726386,-65.28320184425553,24.20127867699167,-52.1888666948288,6.463384798183682,-64.89916703988742,-55.72509436078755,-52.14782608853524,2.609129580166135,0,1.5,-30.0,90.0,300.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om315,1.0706159573559109,0.1079295388037553,23.83804279754383,202.49357055106964,404.6209436807879,-5.730045462562776,267.4199545374372,40.961788552349375,False,421.4269965568915,47,298.58986287190385,-5.630211083839757,-5.829879841285794,-14.518416707319192,-34.939742791956306,20.421326084637116,190.81322310184856,False,-4.5177311634641635,-40.27778133396188,35.76005017049772,-24.147495859708098,6.661818715735734,-21.048891171541115,-19.160902356987854,-19.64927753574434,2.594175888414699,0,1.5,-30.0,90.0,315.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om330,0.9123275322540392,0.1639825352568018,25.29968706024625,253.5004044568716,318.2907094131505,40.3603942560459,313.51039425604586,90.0,False,477.56864552427794,33,414.39610463316205,40.36291487789662,40.357873634195194,23.645221280191336,4.531186730715064,19.114034549476273,287.65594419888384,False,29.082446249716938,-3.8118880546147924,32.89433430433173,18.768692697928504,7.271102459506102,25.041548547067563,14.439275056193246,18.514360451766187,3.317326968631133,0,1.5,-30.0,90.0,330.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om345,0.7432043578509616,0.3799593490396675,29.903630004490463,276.07910319047124,234.0238725553525,123.12429040063687,396.27429040063686,90.0,False,646.319917513354,49,665.9450735703201,123.12432821784215,123.12425258343161,93.31273641325592,73.15335077615033,20.159385637105586,460.63030227594817,True,102.13552279135128,63.74050740480315,38.39501538654813,87.06630252398222,4.8050146875883115,107.80544469165852,87.4923515978276,88.18187558483078,4.395894012280532,0,1.5,-30.0,90.0,345.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om45,1.1532090886579969,0.1322200986690779,23.289636108034973,142.3421707752677,452.33466874050015,-50.34177206566026,222.80822793433973,,True,454.81145548063984,29,258.11414035000803,-50.34178462001559,-50.341759511304915,-46.07163954063258,-62.57596817806234,16.504328637429758,98.08551868151957,False,-38.65900663726116,-66.48584408336151,27.826837446100356,-52.519211898969594,7.23619413670346,-65.6606177746386,-53.30217783078485,-51.20250036905773,3.018571739260075,1,1.5,-30.0,90.0,45.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om60,1.0209534643487232,0.0913164492878592,23.38452814177106,180.2094298949,376.7963707488449,10.41598062769805,283.565980627698,61.37544904657465,False,489.2689513502138,26,327.79668385898304,10.16284028497732,10.66912097041878,2.0998959994959545,-22.08120295176664,24.181098951262598,225.0379811901524,False,13.22118197154144,-29.247285491823746,42.46846746336519,-7.686763695252606,8.87026774886213,-4.902865081280289,-1.4219892219822512,-3.0309648289291946,2.8607005244398813,2,1.5,-30.0,90.0,60.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om75,0.961865234651028,0.0881296095069783,23.469894613655114,205.06654524593284,344.5633906258004,25.437243199678683,298.58724319967865,90.0,False,511.06037666811756,29,369.20094740109727,25.4436092893759,25.43087710998147,15.467538823430026,-8.66295904577228,24.130497869202305,256.50875812266037,False,24.914968942498607,-16.87947022451651,41.79443916701511,6.987775072075083,9.034228001751462,10.118397490700344,10.271797748974915,10.336677995004877,2.976040643833933,0,1.5,-30.0,90.0,75.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om90,0.9498079747045776,0.0875436623002655,23.778293035233656,236.13596070353967,338.104933471667,28.57607550377654,301.72607550377654,90.0,False,486.2898015258362,30,378.61438777346865,28.590671378746524,28.561479628806545,15.935990655637106,-5.772201889317366,21.70819254495447,263.0573888483873,False,23.678915687393225,-13.905696348005979,37.5846120353992,9.203492376116063,8.368161445005583,13.257229794798201,9.035744493869533,10.805129827211957,2.7029047524504595,0,1.5,-30.0,90.0,90.0
