run,t_end_days,a_au_before,ecc_before,obliquity_deg_before,lon_perihelion_deg_before,a_au_after,ecc_after,obliquity_deg_after,lon_perihelion_deg_after,days_per_year_after,bound_after
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om210,115317.0,0.9997987188149771,0.016530827892279897,23.45526350455775,283.7008129079521,1.36563275147749,0.19408556663168303,20.76464795313089,120.8780170601663,582.9062018030027,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om225,115317.0,0.9997941096806973,0.016526572484155122,23.455318987547102,283.7193050697458,0.7835241484086202,0.41238488472370866,3.619213760525483,350.4725737790782,253.3240189741572,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om240,115317.0,0.9997993553011206,0.01653056120123734,23.455263797952714,283.7001473992466,-8.945359354127463,1.1130685088426742,5.956806304308721,143.00664691931735,,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om255,115317.0,0.9997986235364594,0.016530868748629364,23.455264677298143,283.70111811687184,3.922581442871471,0.7472335623320807,15.991715025709858,153.3760009672406,2837.629853354802,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om270,115317.0,0.9998010869271333,0.016523639139172083,23.45531986912646,283.7116199831047,1.794654390273311,0.4552184411740586,19.181230168974615,157.9183217549433,878.1506536093096,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om285,115317.0,0.9997962855110509,0.016528760198591116,23.45529278511996,283.7104593270209,1.1609965164205005,0.27128304499036504,21.56877461376372,187.07931455881044,456.9242054543981,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om30,115317.0,0.9997986730299782,0.016530861260118008,23.45526394436211,283.7009299330057,0.7305765682166205,0.2731147528919862,24.79069459123775,296.0418810014124,228.08482876860236,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om300,115317.0,0.9997892858009033,0.016531717636956964,23.455292050059956,283.7181830529603,0.8670422225520739,0.3060743778942658,23.41216109388058,230.04854101821957,294.88872026694963,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om315,115317.0,0.9998045470386675,0.016526825217763982,23.455278256902634,283.6977481436909,0.7123880849923766,0.4443046463945929,24.634346917661436,246.51228454849218,219.62044186416736,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om330,115317.0,0.9998041597968146,0.01652644930941081,23.45528297281035,283.69932250620167,0.6273330540523642,0.5657834314813401,24.640424605085528,254.1667938382927,181.4868015603138,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om345,115317.0,0.999789277072535,0.01653172110391209,23.45529216000389,283.71821160888953,0.5914919409297271,0.6378200959023337,22.619642835204452,270.76320528953516,166.1579165607827,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om45,115317.0,0.9997975433687833,0.016525123031409867,23.455320161289638,283.71565249422724,0.7292233098388674,0.26436382097624855,25.537808440981532,293.0404019088087,227.45139469386586,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om60,115317.0,0.9997946226000062,0.016526359884549743,23.455319427488384,283.7188018683397,0.7421527736083017,0.24658825463558667,25.81428152834707,295.6552781470249,233.5273562041271,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om75,115317.0,0.9997986890163684,0.01653084883683038,23.455263797758718,283.70089073936856,0.7613921827183247,0.22365500115467904,25.834456003164053,301.5158826769181,242.66682653291446,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om180__om90,115317.0,0.9997987209891507,0.01653082399027766,23.45526350455196,283.7008123519175,0.785013923172031,0.20058432503999246,25.677431095501944,310.2573262070263,254.04685897968602,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om0,115317.0,0.9997987209891507,0.01653082399027766,23.45526350455196,283.7008123519175,0.785013923172031,0.20058432503999246,25.677431095501944,310.2573262070263,254.04685897968602,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om105,115317.0,0.999796437508408,0.016528690728782103,23.455290952703624,283.70998161783905,1.4437831612991696,0.21902111512028968,21.52280020306777,141.46205282458726,633.6519109199864,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om120,115317.0,0.9997987188149771,0.016530827892279897,23.45526350455775,283.7008129079521,1.36563275147749,0.19408556663168303,20.76464795313089,120.8780170601663,582.9062018030027,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om135,115317.0,0.9997941096806973,0.016526572484155122,23.455318987547102,283.7193050697458,0.7829153409660452,0.4116931317862999,3.6189948318544976,350.4509242765657,253.02882273967796,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om15,115317.0,0.9997986933647152,0.0165308410328255,23.45526379774718,283.70088962733666,0.8133167581718908,0.17266461269022443,25.32099347151846,319.1261037888396,267.9090421986754,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om150,115317.0,0.9997993553011206,0.01653056120123734,23.455263797952714,283.7001473992466,-8.945359354127463,1.1130685088426742,5.956806304308721,143.00664691931735,,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om165,115317.0,0.9997986235364594,0.016530868748629364,23.455264677298143,283.70111811687184,3.922581442871471,0.7472335623320807,15.991715025709858,153.3760009672406,2837.629853354802,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om180,115317.0,0.9998010869271333,0.016523639139172083,23.45531986912646,283.7116199831047,1.794654390273311,0.4552184411740586,19.181230168974615,157.9183217549433,878.1506536093096,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om195,115317.0,0.9997962855110509,0.016528760198591116,23.45529278511996,283.7104593270209,1.1609965140046894,0.2712830388759514,21.568774546726893,187.0793154009193,456.92420402824064,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om210,115317.0,0.9997892858009033,0.016531717636956964,23.455292050059956,283.7181830529603,0.8670394105623677,0.3060726401217868,23.412136785616806,230.04827599972552,294.88728569429804,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om225,115317.0,0.9998045470386675,0.016526825217763982,23.455278256902634,283.6977481436909,0.7124857324227183,0.4444715907978283,24.632028893534333,246.51211974061567,219.66559865535137,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om240,115317.0,0.9998041597968146,0.01652644930941081,23.45528297281035,283.69932250620167,0.6279335753192493,0.5662900875314312,24.639306007071784,254.1208227297734,181.74745918380148,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om255,115317.0,0.999789277072535,0.01653172110391209,23.45529216000389,283.71821160888953,0.5914919409297271,0.6378200959023337,22.619642835204452,270.76320528953516,166.1579165607827,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om270,115317.0,0.9998057418618345,0.016527861901885623,23.45526394653297,283.6930094523689,0.6317414824725867,0.5216645030071232,23.075609373811865,300.12018120435346,183.40318912334186,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om285,115317.0,0.9997986424641968,0.016530867314004667,23.45526438412606,283.7010430657385,0.7234376568776963,0.31034722849905444,23.557948270032792,304.1482598143478,224.74987412794448,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om30,115317.0,0.9997915896082044,0.016533830289304892,23.455264455193063,283.708974122819,0.8536975919706783,0.17380482448945733,24.59269511444496,327.1997100283389,288.10704293038356,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om300,115317.0,0.9997986730299782,0.016530861260118008,23.45526394436211,283.7009299330057,0.7306920643920851,0.27255989250536894,24.788638855572945,296.03803187201623,228.138917486312,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om315,115317.0,0.9997975433687833,0.016525123031409867,23.455320161289638,283.71565249422724,0.7292610278035757,0.26432150779627517,25.5381883958284,293.0585007641581,227.4690417873457,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om330,115317.0,0.9997946226000062,0.016526359884549743,23.455319427488384,283.7188018683397,0.7409166706697601,0.24603657862572145,25.815076548665946,295.442022809129,232.94416707297,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om345,115317.0,0.9997986890163684,0.01653084883683038,23.455263797758718,283.70089073936856,0.7613921827183247,0.22365500115467904,25.834456003164053,301.5158826769181,242.66682653291446,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om45,115317.0,0.9998033841964862,0.01652576380051243,23.455292274148135,283.70240902663903,0.9223770408783134,0.14710346491612686,21.97974931392022,84.36280895567965,323.5642392513029,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om60,115317.0,0.9998041348702335,0.01652647135880284,23.455283177259908,283.699377852874,0.9812862616703215,0.12149396671930424,25.13654647952304,95.11118393161725,355.0515135088603,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om75,115317.0,0.9997892741312407,0.01653171011840731,23.455292306573728,283.7182474761483,1.1038994167482343,0.0656007040085221,23.189790970789797,120.08814496084509,423.63520737837393,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om270__om90,115317.0,0.9998034496770202,0.01652574388691028,23.455291394606874,283.70218158014455,1.2724309932693156,0.14802957778375395,22.308072069902202,141.3897021003132,524.2629280138665,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om0,115317.0,0.9998010869271333,0.016523639139172083,23.45531986912646,283.7116199831047,1.7946543801044716,0.4552184367774081,19.181230098303008,157.9183246979168,878.1506461456669,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om105,115317.0,0.9997986424641968,0.016530867314004667,23.45526438412606,283.7010430657385,0.7234247493364551,0.31034327365658815,23.557638230091257,304.15814207269773,224.74385918947274,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om120,115317.0,0.9997986730299782,0.016530861260118008,23.45526394436211,283.7009299330057,0.7306353547018135,0.2727941467106222,24.789749373933866,295.9985661461735,228.11235889148742,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om135,115317.0,0.9997975433687833,0.016525123031409867,23.455320161289638,283.71565249422724,0.7291131675248866,0.2644883307929655,25.537395429832145,293.0105661318669,227.39986505280828,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om15,115317.0,0.9997962855110509,0.016528760198591116,23.45529278511996,283.7104593270209,1.1609965140046894,0.2712830388759514,21.568774546726893,187.0793154009193,456.92420402824064,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om150,115317.0,0.9997946226000062,0.016526359884549743,23.455319427488384,283.7188018683397,0.741296959605244,0.24706019793864262,25.814897487115964,295.74467326963173,233.12353431957783,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om165,115317.0,0.9997986890163684,0.01653084883683038,23.455263797758718,283.70089073936856,0.7613934101800645,0.22366054236393837,25.834533230665045,301.51027859727174,242.66741334816925,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om180,115317.0,0.9997987209891507,0.01653082399027766,23.45526350455196,283.7008123519175,0.785013923172031,0.20058432503999246,25.677431095501944,310.2573262070263,254.04685897968602,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om195,115317.0,0.9997986933647152,0.0165308410328255,23.45526379774718,283.70088962733666,0.8133167581718908,0.17266461269022443,25.32099347151846,319.1261037888396,267.9090421986754,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om210,115317.0,0.9997915896082044,0.016533830289304892,23.455264455193063,283.708974122819,0.8536975760273431,0.17380479271689359,24.592695113396985,327.19970107214954,288.1070348595154,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om225,115317.0,0.9998033841964862,0.01652576380051243,23.455292274148135,283.70240902663903,0.9223770408783134,0.14710346491612686,21.97974931392022,84.36280895567965,323.5642392513029,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om240,115317.0,0.9998041348702335,0.01652647135880284,23.455283177259908,283.699377852874,0.9812863632331816,0.12149404541278135,25.136545460963784,95.11114317809538,355.0515686304638,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om255,115317.0,0.9997892741312407,0.01653171011840731,23.455292306573728,283.7182474761483,1.103900217039929,0.06560152222211726,23.189820199702027,120.08800261812601,423.6356680613778,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om270,115317.0,0.9998034496770202,0.01652574388691028,23.455291394606874,283.70218158014455,1.2724309932693156,0.14802957778375395,22.308072069902202,141.3897021003132,524.2629280138665,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om285,115317.0,0.999796437508408,0.016528690728782103,23.455290952703624,283.70998161783905,1.4437831612991696,0.21902111512028968,21.52280020306777,141.46205282458726,633.6519109199864,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om30,115317.0,0.9997892858009033,0.016531717636956964,23.455292050059956,283.7181830529603,0.8670424097884305,0.3060748504159111,23.412160873786895,230.04860677556556,294.88881578806354,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om300,115317.0,0.9997987188149771,0.016530827892279897,23.45526350455775,283.7008129079521,1.36563275147749,0.19408556663168303,20.76464795313089,120.8780170601663,582.9062018030027,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om315,115317.0,0.9997941096806973,0.016526572484155122,23.455318987547102,283.7193050697458,0.7829153409660452,0.4116931317862999,3.6189948318544976,350.4509242765657,253.02882273967796,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om330,115317.0,0.9997993553011206,0.01653056120123734,23.455263797952714,283.7001473992466,-8.945359354127463,1.1130685088426742,5.956806304308721,143.00664691931735,,False
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om345,115317.0,0.9997986235364594,0.016530868748629364,23.455264677298143,283.70111811687184,3.922581442871471,0.7472335623320807,15.991715025709858,153.3760009672406,2837.629853354802,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om45,115317.0,0.9998045470386675,0.016526825217763982,23.455278256902634,283.6977481436909,0.7118432506587545,0.44368796767169894,24.63266593583547,246.5328461750188,219.36854150607485,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om60,115317.0,0.9998041597968146,0.01652644930941081,23.45528297281035,283.69932250620167,0.6271702684964912,0.565715842568312,24.64044067895428,254.15791502735306,181.41616560451968,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om75,115317.0,0.999789277072535,0.01653172110391209,23.45529216000389,283.71821160888953,0.5914919409297271,0.6378200959023337,22.619642835204452,270.76320528953516,166.1579165607827,True
20260811_184731__rp0p25__vinf25__inc0__toff59132__Om90__om90,115317.0,0.9998057418618345,0.016527861901885623,23.45526394653297,283.6930094523689,0.6317414828764584,0.5216645060766804,23.075609112841313,300.12017916473167,183.40318929921605,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om0,115317.0,0.9998035418167165,0.016525964021307158,23.4553039383319,283.7016346813808,1.2672459779647627,0.14707849997168707,23.755245639732244,139.20201377921217,521.0617246891225,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om105,115317.0,0.9997965524383178,0.016528910912202214,23.455304532404405,283.70934159839334,1.1762126365962065,0.3011543713523242,24.255834437714462,206.36571281708223,465.9363054823498,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om120,115317.0,0.9997917939200353,0.01653402410491488,23.455276124245003,283.70802163170686,0.8538976607152758,0.32427531294074907,23.769768807997504,251.16683111376943,288.2083280785437,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om135,115317.0,0.9998036019394758,0.016525934078799157,23.455303737628856,283.70145142991555,0.692950732713616,0.4646582484061151,23.270751867429812,265.43428503583027,210.6935922861491,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om15,115317.0,0.9997965663184184,0.016528896285148052,23.455303636782403,283.70931519578977,1.4648813339792668,0.22969646854381523,23.984929007939794,142.958571797023,647.5919745744262,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om150,115317.0,0.9998041799582875,0.016526463692475346,23.455281982969055,283.6992439557415,0.6092037272609296,0.6017289781379227,23.04220300364285,263.7003057718509,173.67672378618076,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om165,115317.0,0.9997892474064983,0.016531659206303083,23.455287560251712,283.7183782763972,0.5576436108342654,0.7448965961454768,25.07081245660938,248.564160620611,152.10128613126543,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om180,115317.0,0.9998030979788359,0.016525461183593288,23.455272036740894,283.70375630815175,0.5902267479631205,0.7038984129668919,69.6140636929451,211.31636080685269,165.62508756342908,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om195,115317.0,0.9997988838672722,0.016531028208375338,23.455275348759823,283.7000081655423,1.2799657526525792,0.3293331070262539,29.10094128194486,16.052598353765955,528.9264859133965,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om210,115317.0,0.999799332068756,0.01653151719310558,23.455308810599462,283.69790049864366,0.7955660335994851,0.2022239042181116,23.55652009709851,296.9661163718289,259.1863582374744,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om225,115317.0,0.9998019238453386,0.01652907152485017,23.455243150490062,283.6982785377031,0.7415693726898719,0.2426279397636216,22.931326862617162,285.5492113866512,233.2520490818825,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om240,115317.0,0.9997989458664739,0.01653033080419775,23.455244140777427,283.70161648963915,0.7411429757966486,0.24036451312849444,22.734537182669424,287.8625592342988,233.0509007042746,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om255,115317.0,0.9997994087703251,0.016531480674493667,23.455308099967343,283.69766280414615,0.759040516010607,0.22568776982383013,22.74313708246951,293.8332242099508,241.54342922250095,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om270,115317.0,0.9997960379208931,0.01652843925348301,23.45527128554984,283.71168603577996,0.7803562706425864,0.20471996981209883,22.7827246696835,303.3029836541507,251.7892459256844,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om285,115317.0,0.999796088192145,0.016528425368030574,23.45527170160303,283.71150931859825,0.8055497927472096,0.17371054412740802,22.87610635187674,306.1656440053642,264.08052562252277,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om30,115317.0,0.9997971151916328,0.016529336095655107,23.4553346082823,283.7068961714334,1.4054516218031994,0.21238321350832998,24.30396361640369,127.89408039129617,608.5855575896869,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om300,115317.0,0.9997889427260125,0.01653143162440098,23.455271880910903,283.7197287590106,0.8548947939655155,0.18438227478841768,22.963210086352333,326.89334184937496,288.7133054328996,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om315,115317.0,0.9998033846420701,0.016525689939442808,23.45528714459533,283.70247700200264,0.6649798472901762,0.30004979812804744,29.752398148884783,142.04926301237512,198.06626689818304,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om330,115317.0,0.9998041105649853,0.016526479594123684,23.45528245774524,283.6994579677847,0.9705863007323249,0.1237762133026589,22.8905409133802,85.32814987601006,349.2601419417754,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om345,115317.0,0.9997892616753848,0.016531641384925945,23.455287239123614,283.71835763099875,1.0948257339642642,0.057896879122077825,23.55448390174503,114.14243060795707,418.4227465078784,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om45,115317.0,0.9997982806656409,0.016530603805769487,23.45524461526784,283.7026172546613,0.6550319143138932,0.6599260724247478,39.70098180249529,8.366725300033474,193.63839778402496,True
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om0__om60,115317.0,0.9997989639886051,0.016530312440014218,23.455244975671654,283.70181211620616,-1.7365598511841884,1.5469788967288995,31.275605192464365,149.95849741624116,,False
